Date,Adj Close
02/05/2014,97.738159
05/05/2014,97.587036
06/05/2014,98.342644
07/05/2014,97.549255
08/05/2014,97.398132
09/05/2014,97.133675
12/05/2014,96.453621
13/05/2014,96.340271
14/05/2014,96.906975
15/05/2014,97.738159
16/05/2014,97.549255
19/05/2014,97.360352
20/05/2014,98.153732
21/05/2014,97.247009
22/05/2014,97.171448
23/05/2014,96.718086
27/05/2014,96.378059
28/05/2014,96.566948
29/05/2014,96.226929
30/05/2014,96.075821
02/06/2014,95.924675
03/06/2014,96.03804
04/06/2014,95.962471
05/06/2014,95.320198
06/06/2014,94.866844
09/06/2014,94.715729
10/06/2014,94.677933
11/06/2014,95.282425
12/06/2014,95.849121
13/06/2014,95.660225
16/06/2014,95.54689
17/06/2014,95.357964
18/06/2014,94.904617
19/06/2014,94.829071
20/06/2014,94.56459
23/06/2014,94.715729
24/06/2014,95.320198
25/06/2014,95.017967
26/06/2014,95.206871
27/06/2014,95.131302
30/06/2014,95.282425
01/07/2014,94.52681
02/07/2014,94.41346
03/07/2014,93.922318
07/07/2014,94.186806
08/07/2014,94.715729
09/07/2014,94.300117
10/07/2014,94.602371
11/07/2014,94.489044
14/07/2014,93.884552
15/07/2014,93.846764
16/07/2014,93.43119
17/07/2014,94.300117
18/07/2014,93.620094
21/07/2014,93.846764
22/07/2014,93.468956
23/07/2014,93.620094
24/07/2014,93.657867
25/07/2014,94.337914
28/07/2014,94.186806
29/07/2014,94.56459
30/07/2014,94.753502
31/07/2014,96.491409
01/08/2014,96.982552
04/08/2014,96.491409
05/08/2014,97.322571
06/08/2014,97.133675
07/08/2014,97.549255
08/08/2014,96.491409
11/08/2014,96.340271
12/08/2014,96.378059
13/08/2014,95.811348
14/08/2014,95.433556
15/08/2014,95.698006
18/08/2014,94.677933
19/08/2014,94.224579
20/08/2014,93.846764
21/08/2014,93.506744
22/08/2014,93.695641
25/08/2014,93.242271
26/08/2014,93.091133
27/08/2014,93.053375
28/08/2014,93.166718
29/08/2014,93.091133
02/09/2014,93.166718
03/09/2014,93.204491
04/09/2014,93.242271
05/09/2014,92.90226
08/09/2014,92.977806
09/09/2014,93.468956
10/09/2014,93.166718
11/09/2014,93.28006
12/09/2014,93.582298
15/09/2014,93.393402
16/09/2014,92.788902
17/09/2014,92.675575
18/09/2014,92.108856
19/09/2014,91.919968
22/09/2014,92.524445
23/09/2014,93.091133
24/09/2014,92.297768
25/09/2014,93.695641
26/09/2014,92.826691
29/09/2014,93.053375
30/09/2014,93.166718
01/10/2014,94.489044
02/10/2014,94.52681
03/10/2014,93.317841
06/10/2014,93.393402
07/10/2014,94.904617
08/10/2014,93.355614
09/10/2014,95.093521
10/10/2014,95.811348
13/10/2014,97.095901
14/10/2014,97.095901
15/10/2014,98.078186
16/10/2014,98.380417
17/10/2014,96.680283
20/10/2014,96.529182
21/10/2014,95.206871
22/10/2014,96.03804
23/10/2014,94.866844
24/10/2014,94.111221
27/10/2014,94.03566
28/10/2014,93.015594
29/10/2014,93.128937
30/10/2014,91.919968
31/10/2014,91.013229
03/11/2014,91.05101
04/11/2014,90.975449
05/11/2014,90.408737
06/11/2014,90.03093
07/11/2014,89.879799
10/11/2014,89.690903
11/11/2014,89.653122
12/11/2014,89.57756
13/11/2014,89.388649
14/11/2014,89.464226
17/11/2014,89.350876
18/11/2014,89.086418
19/11/2014,89.124214
20/11/2014,88.973068
21/11/2014,88.557495
24/11/2014,88.444145
25/11/2014,88.40638
26/11/2014,88.368591
28/11/2014,88.29303
01/12/2014,88.557495
02/12/2014,88.104118
03/12/2014,87.915222
04/12/2014,87.990776
05/12/2014,87.575203
08/12/2014,88.141914
09/12/2014,88.330803
10/12/2014,89.690903
11/12/2014,89.31308
12/12/2014,90.824326
15/12/2014,91.466583
16/12/2014,91.957748
17/12/2014,90.484314
18/12/2014,88.29303
19/12/2014,88.104118
22/12/2014,87.310745
23/12/2014,87.046265
24/12/2014,86.970711
26/12/2014,86.819595
29/12/2014,86.970711
30/12/2014,87.235176
31/12/2014,87.953003
02/01/2015,87.953003
05/01/2015,89.464226
06/01/2015,90.219818
07/01/2015,89.124214
08/01/2015,87.461853
09/01/2015,88.255264
12/01/2015,88.746391
13/01/2015,88.859741
14/01/2015,89.879799
15/01/2015,90.333168
16/01/2015,89.388649
20/01/2015,89.350876
21/01/2015,89.124214
22/01/2015,87.764099
23/01/2015,88.519722
26/01/2015,88.519722
27/01/2015,89.879799
28/01/2015,90.899887
29/01/2015,89.766457
30/01/2015,91.05101
02/02/2015,90.068703
03/02/2015,88.481941
04/02/2015,88.40638
05/02/2015,87.386276
06/02/2015,87.537407
09/02/2015,87.990776
10/02/2015,87.348511
11/02/2015,87.272949
12/02/2015,86.706253
13/02/2015,86.479561
17/02/2015,86.366234
18/02/2015,86.403999
19/02/2015,86.479561
20/02/2015,85.7995
23/02/2015,85.875084
24/02/2015,85.421722
25/02/2015,85.421722
26/02/2015,85.346153
27/02/2015,85.723953
02/03/2015,85.081673
03/03/2015,85.421722
04/03/2015,85.950638
05/03/2015,85.761742
06/03/2015,87.008492
09/03/2015,86.403999
10/03/2015,87.877441
11/03/2015,87.990776
12/03/2015,86.744026
13/03/2015,87.424072
16/03/2015,86.290672
17/03/2015,86.857368
18/03/2015,85.7995
19/03/2015,86.366234
20/03/2015,85.572823
23/03/2015,85.610619
24/03/2015,86.101761
25/03/2015,87.461853
26/03/2015,87.688522
27/03/2015,87.499634
30/03/2015,86.215111
31/03/2015,87.084038
01/04/2015,87.537407
02/04/2015,87.197395
06/04/2015,86.630692
07/04/2015,86.668472
08/04/2015,86.55513
09/04/2015,86.252892
10/04/2015,85.723953
13/04/2015,86.101761
14/04/2015,85.837288
15/04/2015,85.497261
16/04/2015,85.459496
17/04/2015,86.819595
20/04/2015,85.7995
21/04/2015,86.17733
22/04/2015,85.7995
23/04/2015,85.572823
24/04/2015,85.535057
27/04/2015,85.723953
28/04/2015,85.421722
29/04/2015,85.761742
30/04/2015,86.668472
01/05/2015,85.837288
04/05/2015,85.610619
05/05/2015,86.252892
06/05/2015,86.55513
07/05/2015,86.139534
08/05/2015,84.892792
11/05/2015,85.195023
12/05/2015,85.383934
13/05/2015,85.346153
14/05/2015,84.514969
15/05/2015,84.363853
18/05/2015,84.21273
19/05/2015,84.137169
20/05/2015,84.21273
21/05/2015,84.174965
22/05/2015,84.439423
26/05/2015,85.270584
27/05/2015,84.741653
28/05/2015,84.817223
29/05/2015,85.383934
01/06/2015,85.270584
02/06/2015,85.383934
03/06/2015,85.043892
04/06/2015,85.875084
05/06/2015,86.139534
08/06/2015,86.517342
09/06/2015,86.706253
10/06/2015,85.421722
11/06/2015,85.157242
12/06/2015,85.7995
15/06/2015,86.290672
16/06/2015,85.761742
17/06/2015,85.648399
18/06/2015,84.817223
19/06/2015,85.232819
22/06/2015,84.70388
23/06/2015,84.666107
24/06/2015,85.383934
25/06/2015,85.7995
26/06/2015,85.535057
29/06/2015,87.121834
30/06/2015,87.084038
01/07/2015,86.328438
02/07/2015,86.479561
06/07/2015,86.630692
07/07/2015,86.17733
08/07/2015,87.424072
09/07/2015,87.272949
10/07/2015,86.252892
13/07/2015,85.270584
14/07/2015,84.854988
15/07/2015,84.854988
16/07/2015,84.514969
17/07/2015,84.70388
20/07/2015,84.590538
21/07/2015,85.383934
22/07/2015,85.723953
23/07/2015,86.290672
24/07/2015,87.046265
27/07/2015,87.650764
28/07/2015,86.744026
29/07/2015,86.215111
30/07/2015,86.17733
31/07/2015,86.479561
03/08/2015,86.932915
04/08/2015,87.121834
05/08/2015,87.159615
06/08/2015,87.650764
07/08/2015,87.877441
10/08/2015,86.668472
11/08/2015,87.688522
12/08/2015,87.650764
13/08/2015,87.612968
14/08/2015,87.272949
17/08/2015,86.895149
18/08/2015,87.084038
19/08/2015,87.801888
20/08/2015,89.653122
21/08/2015,92.373329
24/08/2015,95.811348
25/08/2015,96.869209
26/08/2015,93.053375
27/08/2015,90.937653
28/08/2015,91.088783
31/08/2015,91.655495
01/09/2015,94.26236
02/09/2015,92.448883
03/09/2015,92.335548
04/09/2015,93.884552
08/09/2015,91.617714
09/09/2015,92.90226
10/09/2015,92.524445
11/09/2015,91.882164
14/09/2015,92.222198
15/09/2015,90.899887
16/09/2015,90.182053
17/09/2015,90.484314
18/09/2015,92.108856
21/09/2015,91.315468
22/09/2015,92.335548
23/09/2015,92.600021
24/09/2015,93.015594
25/09/2015,92.373329
28/09/2015,94.111221
29/09/2015,93.960121
30/09/2015,92.562233
01/10/2015,92.600021
02/10/2015,91.466583
05/10/2015,89.766457
06/10/2015,89.615334
07/10/2015,88.973068
08/10/2015,88.255264
09/10/2015,88.066345
12/10/2015,87.801888
13/10/2015,88.104118
14/10/2015,88.859741
15/10/2015,87.688522
16/10/2015,87.348511
19/10/2015,87.235176
20/10/2015,87.272949
21/10/2015,87.537407
22/10/2015,85.912857
23/10/2015,85.081673
26/10/2015,85.232819
27/10/2015,85.459496
28/10/2015,84.439423
29/10/2015,84.552757
30/10/2015,85.043892
02/11/2015,84.174965
03/11/2015,83.759369
04/11/2015,83.986061
05/11/2015,83.9105
06/11/2015,83.759369
09/11/2015,84.552757
10/11/2015,84.401642
11/11/2015,84.590538
12/11/2015,85.837288
13/11/2015,86.819595
16/11/2015,85.610619
17/11/2015,85.535057
18/11/2015,84.326088
19/11/2015,84.326088
20/11/2015,83.872734
23/11/2015,84.023834
24/11/2015,83.872734
25/11/2015,83.872734
27/11/2015,83.9105
30/11/2015,84.21273
01/12/2015,83.457115
02/12/2015,84.137169
03/12/2015,85.308372
04/12/2015,83.494896
07/12/2015,84.061615
08/12/2015,84.779434
09/12/2015,85.157242
10/12/2015,84.70388
11/12/2015,86.290672
14/12/2015,85.723953
15/12/2015,84.892792
16/12/2015,83.9105
17/12/2015,85.043892
18/12/2015,86.857368
21/12/2015,86.215111
22/12/2015,85.383934
23/12/2015,84.514969
24/12/2015,84.70388
28/12/2015,84.817223
29/12/2015,83.986061
30/12/2015,84.514969
31/12/2015,85.383934
04/01/2016,86.668472
05/01/2016,86.630692
06/01/2016,87.877441
07/01/2016,89.879799
08/01/2016,90.786552
11/01/2016,90.522064
12/01/2016,89.804237
13/01/2016,91.80661
14/01/2016,90.559853
15/01/2016,92.675575
19/01/2016,92.448883
20/01/2016,93.884552
21/01/2016,93.204491
22/01/2016,91.957748
25/01/2016,93.204491
26/01/2016,91.504372
27/01/2016,92.788902
28/01/2016,92.033302
29/01/2016,89.879799
01/02/2016,89.95536
02/02/2016,91.466583
03/02/2016,90.446518
04/02/2016,89.993141
05/02/2016,91.164345
08/02/2016,92.033302
09/02/2016,92.146622
10/02/2016,92.600021
11/02/2016,94.111221
12/02/2016,92.222198
16/02/2016,90.899887
17/02/2016,89.426453
18/02/2016,89.653122
19/02/2016,89.728691
22/02/2016,88.444145
23/02/2016,89.426453
24/02/2016,89.161987
25/02/2016,88.028557
26/02/2016,88.255264
29/02/2016,88.935303
01/03/2016,87.084038
02/03/2016,86.857368
03/03/2016,86.592903
04/03/2016,86.290672
07/03/2016,85.950638
08/03/2016,86.44178
09/03/2016,86.215111
10/03/2016,86.290672
11/03/2016,85.195023
14/03/2016,85.081673
15/03/2016,84.930565
16/03/2016,84.590538
17/03/2016,83.797142
18/03/2016,83.230431
21/03/2016,83.117119
22/03/2016,83.306
23/03/2016,83.646027
24/03/2016,83.683792
28/03/2016,83.532684
29/03/2016,83.079315
30/03/2016,82.701515
31/03/2016,82.852638
01/04/2016,82.323715
04/04/2016,82.5504
05/04/2016,83.117119
06/04/2016,82.588181
07/04/2016,83.419342
08/04/2016,83.268227
11/04/2016,83.381569
12/04/2016,82.588181
13/04/2016,81.719231
14/04/2016,81.605881
15/04/2016,81.68145
18/04/2016,81.265846
19/04/2016,81.039169
20/04/2016,80.812492
21/04/2016,81.303627
22/04/2016,81.1903
25/04/2016,81.303627
26/04/2016,81.265846
27/04/2016,81.001396
28/04/2016,81.908127
29/04/2016,82.210373
02/05/2016,81.719231
03/05/2016,82.361488
04/05/2016,82.814857
05/05/2016,82.739288
06/05/2016,82.323715
09/05/2016,82.43705
10/05/2016,81.379189
11/05/2016,82.285927
12/05/2016,82.248146
13/05/2016,83.117119
16/05/2016,82.323715
17/05/2016,83.117119
18/05/2016,83.003754
19/05/2016,83.494896
20/05/2016,83.117119
23/05/2016,83.117119
24/05/2016,82.134804
25/05/2016,81.492546
26/05/2016,81.605881
27/05/2016,81.416985
31/05/2016,81.719231
01/06/2016,81.757011
02/06/2016,81.530304
03/06/2016,81.643677
06/06/2016,81.039169
07/06/2016,80.963615
08/06/2016,80.699158
09/06/2016,80.774704
10/06/2016,81.265846
13/06/2016,81.870346
14/06/2016,82.1726
15/06/2016,82.248146
16/06/2016,81.832565
17/06/2016,82.134804
20/06/2016,81.492546
21/06/2016,81.379189
22/06/2016,81.643677
23/06/2016,80.585808
24/06/2016,83.230431
27/06/2016,84.477211
28/06/2016,83.230431
29/06/2016,81.870346
30/06/2016,80.736938
01/07/2016,80.623589
05/07/2016,81.076958
06/07/2016,80.736938
07/07/2016,80.812492
08/07/2016,79.754639
11/07/2016,79.376839
12/07/2016,78.772339
13/07/2016,78.658997
14/07/2016,78.167877
15/07/2016,78.130074
18/07/2016,77.978951
19/07/2016,77.903404
20/07/2016,77.790062
21/07/2016,78.016739
22/07/2016,77.827835
25/07/2016,78.092293
26/07/2016,78.243416
27/07/2016,78.167877
28/07/2016,78.281197
29/07/2016,78.356758
01/08/2016,78.4701
02/08/2016,78.885674
03/08/2016,78.734566
04/08/2016,78.696777
05/08/2016,77.941177
08/08/2016,77.827835
09/08/2016,77.865631
10/08/2016,77.978951
11/08/2016,77.487808
12/08/2016,77.563377
15/08/2016,77.374466
16/08/2016,77.676697
17/08/2016,77.525597
18/08/2016,77.450027
19/08/2016,77.601158
22/08/2016,77.676697
23/08/2016,77.601158
24/08/2016,77.827835
25/08/2016,78.016739
26/08/2016,78.205635
29/08/2016,77.790062
30/08/2016,77.941177
31/08/2016,78.167877
01/09/2016,78.092293
02/09/2016,77.752274
06/09/2016,77.601158
07/09/2016,77.601158
08/09/2016,77.790062
09/09/2016,79.414597
12/09/2016,78.394539
13/09/2016,79.452393
14/09/2016,79.565735
15/09/2016,78.847923
16/09/2016,79.150146
19/09/2016,79.18792
20/09/2016,79.150146
21/09/2016,78.43232
22/09/2016,77.978951
23/09/2016,78.545662
26/09/2016,79.263481
27/09/2016,78.658997
28/09/2016,78.281197
29/09/2016,78.999016
30/09/2016,78.356758
03/10/2016,78.545662
04/10/2016,78.923462
05/10/2016,78.4701
06/10/2016,78.394539
07/10/2016,78.545662
10/10/2016,78.243416
11/10/2016,78.961235
12/10/2016,78.923462
13/10/2016,79.150146
14/10/2016,78.999016
17/10/2016,79.263481
18/10/2016,78.961235
19/10/2016,78.658997
20/10/2016,78.810143
21/10/2016,78.923462
24/10/2016,78.621216
25/10/2016,78.772339
26/10/2016,78.658997
27/10/2016,78.810143
28/10/2016,78.810143
31/10/2016,78.885674
01/11/2016,79.414597
02/11/2016,79.716858
03/11/2016,79.867989
04/11/2016,80.019096
07/11/2016,78.394539
08/11/2016,77.903404
09/11/2016,76.883316
10/11/2016,75.976578
11/11/2016,75.787682
14/11/2016,75.636566
15/11/2016,75.485435
16/11/2016,75.560997
17/11/2016,75.409874
18/11/2016,75.598793
21/11/2016,75.220963
22/11/2016,74.918724
23/11/2016,74.72982
25/11/2016,74.503136
28/11/2016,74.654274
29/11/2016,74.503136
30/11/2016,74.427582
01/12/2016,74.163116
02/12/2016,74.276451
05/12/2016,74.125343
06/12/2016,73.974213
07/12/2016,72.840797
08/12/2016,72.500786
09/12/2016,72.047409
12/12/2016,71.858528
13/12/2016,71.518478
14/12/2016,71.896294
15/12/2016,71.669601
16/12/2016,71.669601
19/12/2016,71.59404
20/12/2016,71.254028
21/12/2016,71.291809
22/12/2016,71.367348
23/12/2016,71.32959
27/12/2016,71.32959
28/12/2016,71.70739
29/12/2016,71.745171
30/12/2016,71.934074
03/01/2017,71.556274
04/01/2017,71.32959
05/01/2017,71.442924
06/01/2017,71.254028
09/01/2017,71.405151
10/01/2017,71.631821
11/01/2017,71.291809
12/01/2017,71.442924
13/01/2017,71.556274
17/01/2017,71.669601
18/01/2017,71.782959
19/01/2017,71.971848
20/01/2017,71.70739
23/01/2017,71.745171
24/01/2017,71.367348
25/01/2017,70.762871
26/01/2017,70.649544
27/01/2017,70.687294
30/01/2017,71.102905
31/01/2017,71.48069
01/02/2017,71.442924
02/02/2017,71.48069
03/02/2017,70.83844
06/02/2017,70.800659
07/02/2017,70.72509
08/02/2017,70.72509
09/02/2017,70.347298
10/02/2017,69.931702
13/02/2017,69.516129
14/02/2017,69.138306
15/02/2017,68.760513
16/02/2017,68.647171
17/02/2017,68.684952
21/02/2017,68.344925
22/02/2017,68.231583
23/02/2017,68.080467
24/02/2017,68.080467
27/02/2017,67.967133
28/02/2017,67.967133
01/03/2017,67.060394
02/03/2017,67.362633
03/03/2017,67.400421
06/03/2017,67.513763
07/03/2017,67.627106
08/03/2017,67.778206
09/03/2017,67.740456
10/03/2017,67.58931
13/03/2017,67.627106
14/03/2017,67.853775
15/03/2017,67.513763
16/03/2017,67.475983
17/03/2017,67.58931
20/03/2017,67.627106
21/03/2017,68.344925
22/03/2017,68.420486
23/03/2017,68.458267
24/03/2017,68.609375
27/03/2017,68.798294
28/03/2017,68.269363
29/03/2017,68.344925
30/03/2017,68.231583
31/03/2017,68.382706
03/04/2017,68.458267
04/04/2017,68.269363
05/04/2017,68.420486
06/04/2017,68.382706
07/04/2017,68.420486
10/04/2017,68.420486
11/04/2017,68.382706
12/04/2017,68.684952
13/04/2017,69.062767
17/04/2017,68.496048
18/04/2017,68.836067
19/04/2017,69.213875
20/04/2017,68.647171
21/04/2017,68.760513
24/04/2017,67.967133
25/04/2017,67.21151
26/04/2017,67.249283
27/04/2017,67.287071
28/04/2017,67.400421
01/05/2017,67.475983
02/05/2017,67.362633
03/05/2017,67.438194
04/05/2017,67.438194
05/05/2017,67.173737
08/05/2017,67.135956
09/05/2017,67.287071
10/05/2017,67.324852
11/05/2017,67.400421
12/05/2017,67.475983
15/05/2017,67.21151
16/05/2017,67.21151
17/05/2017,68.344925
18/05/2017,68.156021
19/05/2017,67.70266
22/05/2017,67.438194
23/05/2017,67.287071
24/05/2017,67.060394
25/05/2017,66.758141
26/05/2017,66.833702
30/05/2017,66.909264
31/05/2017,66.947044
01/06/2017,66.569252
02/06/2017,66.342552
05/06/2017,66.380348
06/06/2017,66.607025
07/06/2017,66.455917
08/06/2017,66.418114
09/06/2017,66.115875
12/06/2017,66.304771
13/06/2017,65.964745
14/06/2017,65.813629
15/06/2017,65.851418
16/06/2017,65.738068
19/06/2017,65.322495
20/06/2017,65.511391
21/06/2017,65.662491
22/06/2017,65.738068
23/06/2017,65.738068
26/06/2017,65.662491
27/06/2017,66.002525
28/06/2017,65.511391
29/06/2017,66.040321
30/06/2017,65.889175
03/07/2017,65.549179
05/07/2017,65.47361
06/07/2017,65.851418
07/07/2017,65.662491
10/07/2017,65.624718
11/07/2017,65.700302
12/07/2017,65.322495
13/07/2017,65.209145
14/07/2017,64.906898
17/07/2017,64.906898
18/07/2017,65.171364
19/07/2017,64.906898
20/07/2017,65.020233
21/07/2017,65.133575
24/07/2017,65.322495
25/07/2017,65.058022
26/07/2017,64.793571
27/07/2017,64.529099
28/07/2017,64.340202
31/07/2017,64.189072
01/08/2017,64.037956
02/08/2017,63.886833
03/08/2017,63.849056
04/08/2017,63.697937
07/08/2017,63.584579
08/08/2017,63.622356
09/08/2017,63.66013
10/08/2017,64.302414
11/08/2017,64.189072
14/08/2017,63.811264
15/08/2017,63.773479
16/08/2017,63.66013
17/08/2017,64.453545
18/08/2017,64.755791
21/08/2017,64.642441
22/08/2017,64.113503
23/08/2017,64.302414
24/08/2017,64.415756
25/08/2017,64.264648
28/08/2017,64.377983
29/08/2017,64.075714
30/08/2017,64.000168
31/08/2017,63.811264
01/09/2017,63.697937
05/09/2017,64.453545
06/09/2017,64.22686
07/09/2017,64.340202
08/09/2017,64.22686
11/09/2017,63.509003
12/09/2017,63.357883
13/09/2017,63.168995
14/09/2017,63.093433
15/09/2017,62.904526
18/09/2017,62.67786
19/09/2017,62.640076
20/09/2017,62.526722
21/09/2017,62.67786
22/09/2017,62.753403
25/09/2017,62.904526
26/09/2017,62.828968
27/09/2017,62.67786
28/09/2017,62.60228
29/09/2017,62.526722
02/10/2017,62.111153
03/10/2017,61.922237
04/10/2017,61.808903
05/10/2017,61.544441
06/10/2017,61.50666
09/10/2017,61.544441
10/10/2017,61.355537
11/10/2017,61.242184
12/10/2017,61.317749
13/10/2017,61.242184
16/10/2017,61.015503
17/10/2017,60.902164
18/10/2017,60.562145
19/10/2017,60.524364
20/10/2017,60.033222
23/10/2017,60.146553
24/10/2017,59.768749
25/10/2017,60.070992
26/10/2017,59.882095
27/10/2017,59.80653
30/10/2017,60.033222
31/10/2017,59.957657
01/11/2017,59.80653
02/11/2017,59.579853
03/11/2017,59.579853
06/11/2017,59.466507
07/11/2017,59.504288
08/11/2017,59.466507
09/11/2017,59.655407
10/11/2017,59.768749
13/11/2017,59.693184
14/11/2017,59.80653
15/11/2017,60.146553
16/11/2017,59.617619
17/11/2017,59.919868
20/11/2017,59.693184
21/11/2017,59.315384
22/11/2017,59.390945
24/11/2017,59.390945
27/11/2017,59.315384
28/11/2017,58.635334
29/11/2017,58.370869
30/11/2017,57.577484
01/12/2017,57.653042
04/12/2017,57.501923
05/12/2017,57.728607
06/12/2017,57.841946
07/12/2017,57.653042
08/12/2017,57.350796
11/12/2017,57.27523
12/12/2017,56.935211
13/12/2017,56.708527
14/12/2017,56.972992
15/12/2017,56.632961
18/12/2017,56.330727
19/12/2017,56.368507
20/12/2017,56.444073
21/12/2017,56.368507
22/12/2017,56.444073
26/12/2017,56.387383
27/12/2017,56.387383
28/12/2017,56.274002
29/12/2017,56.462959
02/01/2018,56.274002
03/01/2018,56.009449
04/01/2018,55.669304
05/01/2018,55.253578
08/01/2018,55.215786
09/01/2018,55.026829
10/01/2018,55.026829
11/01/2018,54.648899
12/01/2018,54.157581
16/01/2018,54.157581
17/01/2018,53.477299
18/01/2018,53.704063
19/01/2018,53.590683
22/01/2018,53.250542
23/01/2018,53.250542
24/01/2018,53.137173
25/01/2018,52.872612
26/01/2018,52.532471
29/01/2018,52.834816
30/01/2018,53.477299
31/01/2018,53.363926
01/02/2018,53.363926
02/02/2018,54.686684
05/02/2018,57.256615
06/02/2018,55.820477
07/02/2018,55.896069
08/02/2018,58.277039
09/02/2018,57.369999
12/02/2018,56.387383
13/02/2018,56.34959
14/02/2018,55.744884
15/02/2018,54.989025
16/02/2018,54.989025
20/02/2018,55.555923
21/02/2018,55.933861
22/02/2018,55.518127
23/02/2018,54.762272
26/02/2018,53.930828
27/02/2018,54.497719
28/02/2018,55.366959
01/03/2018,56.274002
02/03/2018,56.462959
05/03/2018,55.669304
06/03/2018,55.669304
07/03/2018,55.782692
08/03/2018,55.555923
09/03/2018,54.648899
12/03/2018,54.951237
13/03/2018,55.291378
14/03/2018,55.896069
15/03/2018,55.631512
16/03/2018,55.518127
19/03/2018,56.236206
20/03/2018,55.896069
21/03/2018,56.024685
22/03/2018,57.72699
23/03/2018,58.748371
26/03/2018,57.046059
27/03/2018,57.878304
28/03/2018,57.95396
29/03/2018,57.159546
02/04/2018,58.44574
03/04/2018,57.424355
04/04/2018,56.932583
05/04/2018,56.365143
06/04/2018,57.613503
09/04/2018,57.575672
10/04/2018,56.516464
11/04/2018,57.046059
12/04/2018,56.32732
13/04/2018,56.592117
16/04/2018,56.17601
17/04/2018,55.646385
18/04/2018,55.72205
19/04/2018,55.949036
20/04/2018,56.365143
23/04/2018,56.47863
24/04/2018,57.424355
25/04/2018,57.310867
26/04/2018,56.743435
27/04/2018,56.781269
30/04/2018,57.046059
01/05/2018,57.235214
02/05/2018,57.651333
03/05/2018,57.651333
04/05/2018,56.856922
07/05/2018,56.667778
08/05/2018,56.705608
09/05/2018,56.251659
10/05/2018,55.759876
11/05/2018,55.532906
14/05/2018,55.381588
15/05/2018,55.835548
16/05/2018,55.72205
17/05/2018,55.684223
18/05/2018,55.79771
21/05/2018,55.116791
22/05/2018,55.495071
23/05/2018,55.381588
24/05/2018,55.532906
25/05/2018,55.66531
29/05/2018,56.544834
30/05/2018,55.79771
31/05/2018,56.38406
01/06/2018,55.882824
04/06/2018,55.476162
05/06/2018,55.485619
06/06/2018,54.719589
07/06/2018,54.539898
08/06/2018,54.379128
11/06/2018,54.36021
12/06/2018,54.369663
13/06/2018,54.634472
14/06/2018,54.681755
15/06/2018,54.870899
